Source,Source Plate Barcode,Source Well,Destination,Destination Plate Barcode,Destination Well,Transfer Volume,Concentration,Reagent ID,Printing ID,Layer,Updated At,Printed At,REC ID
Working-L1700-1thru4.v1.p1,r04221,AC29,P-1,fake_bc,B06,2.5,10000.0,4cc70757-06a2-487c-92ad-3c73c8cbe521,None,treatment,2019-12-11 12:20:13.330999,None,REC-0000848
Working-L1700-1thru4.v1.p1,r04221,Y32,P-1,fake_bc,B06,2.5,10000.0,d98a8ac9-a781-48f4-a840-d84e89daf2ae,None,treatment,2019-12-11 12:20:13.331605,None,REC-0000712
Working-L1700-1thru4.v1.p1,r04221,AD33,P-1,fake_bc,B06,2.5,10000.0,4905fa1e-f253-4cb4-9b8f-9f899eae77b1,None,treatment,2019-12-11 12:20:13.332288,None,REC-0001173
Working-L1700-1thru4.v1.p1,r04221,V44,P-1,fake_bc,B07,2.5,10000.0,205cd1f8-af35-4c74-af39-af18a0d81e74,None,treatment,2019-12-11 12:20:13.418875,None,REC-0001347
Working-L1700-1thru4.v1.p1,r04221,H42,P-1,fake_bc,B07,2.5,10000.0,fb25a776-21a9-4b4f-b0a5-3fb19b5fe68d,None,treatment,2019-12-11 12:20:13.419480,None,REC-0000222
Working-L1700-1thru4.v1.p1,r04221,J31,P-1,fake_bc,B07,2.5,10000.0,b291f068-6b5c-4325-8dda-a2b85615b60b,None,treatment,2019-12-11 12:20:13.420085,None,REC-0001030
Working-L1700-1thru4.v1.p1,r04221,D07,P-1,fake_bc,B07,2.5,10000.0,bb99585a-5eee-486f-b4f1-a9add3ffe6b1,None,treatment,2019-12-11 12:20:13.420687,None,REC-0002336
Working-L1700-1thru4.v1.p1,r04221,H13,P-1,fake_bc,B07,2.5,10000.0,fb81ccc6-914c-4fe0-8ba7-f0447e1b3699,None,treatment,2019-12-11 12:20:13.421288,None,REC-0010392
Working-L1700-1thru4.v1.p1,r04221,S15,P-1,fake_bc,B09,2.5,10000.0,36d4ef62-526e-49ae-8ecd-268a25fdddb2,None,treatment,2019-12-11 12:20:13.543112,None,REC-0001585
Working-L1700-1thru4.v1.p1,r04221,Z14,P-1,fake_bc,B09,2.5,10000.0,08d33b2c-749a-4efe-a33c-16574343450b,None,treatment,2019-12-11 12:20:13.543731,None,REC-0000740
Working-L1700-1thru4.v1.p1,r04221,D13,P-1,fake_bc,B09,2.5,10000.0,7c498478-cc3d-4d06-933b-51db32ee49d0,None,treatment,2019-12-11 12:20:13.544352,None,REC-0000199
Working-L1700-1thru4.v1.p1,r04221,I16,P-1,fake_bc,B09,2.5,10000.0,e683560e-cfc2-4c2d-bec8-993607a3a891,None,treatment,2019-12-11 12:20:13.544972,None,REC-0000620
Working-L1700-1thru4.v1.p1,r04221,AC17,P-1,fake_bc,B09,2.5,10000.0,dd8b8dfb-b2df-4775-baa6-29b279dbc15e,None,treatment,2019-12-11 12:20:13.545591,None,REC-0000776
Working-L1700-1thru4.v1.p1,r04221,AF14,P-1,fake_bc,B11,2.5,10000.0,491d942b-4a7a-419e-b95c-0fc1954dc59a,None,treatment,2019-12-11 12:20:15.803017,None,REC-0000636
Working-L1700-1thru4.v1.p1,r04221,C41,P-1,fake_bc,B11,2.5,10000.0,c5cffb01-89e4-4dad-8d2b-c421c406d601,None,treatment,2019-12-11 12:20:15.803627,None,REC-0001601
Working-L1700-1thru4.v1.p1,r04221,AA06,P-1,fake_bc,B11,2.5,10000.0,f38a8e9a-9f5a-490e-9b1f-c3d734f38a83,None,treatment,2019-12-11 12:20:15.804231,None,REC-0001090
Working-L1700-1thru4.v1.p1,r04221,G33,P-1,fake_bc,B11,2.5,10000.0,7770fe80-685d-4605-b070-906716a67b92,None,treatment,2019-12-11 12:20:15.804841,None,REC-0001407
Working-L1700-1thru4.v1.p1,r04221,M06,P-1,fake_bc,B11,2.5,10000.0,5c263a6f-8e4b-4586-901d-a70fb48ee3d6,None,treatment,2019-12-11 12:20:15.805451,None,REC-0000361
Working-L1700-1thru4.v1.p1,r04221,AE10,P-1,fake_bc,B14,2.5,10000.0,2c86a5da-0ea7-406f-8587-69e346df820d,None,treatment,2019-12-11 12:20:15.652867,None,REC-0002260
Working-L1700-1thru4.v1.p1,r04221,H20,P-1,fake_bc,B14,2.5,10000.0,e999da5d-c74f-4d60-b410-b05c16c68b3b,None,treatment,2019-12-11 12:20:15.653469,None,REC-0001260
Working-L1700-1thru4.v1.p1,r04221,AF18,P-1,fake_bc,B14,2.5,10000.0,7da549e7-60c2-4b06-ae3f-5bd24f25c1d8,None,treatment,2019-12-11 12:20:15.654074,None,REC-0002240
Working-L1700-1thru4.v1.p1,r04221,AA40,P-1,fake_bc,B14,2.5,10000.0,df5f3011-7374-4112-9882-a84081783786,None,treatment,2019-12-11 12:20:15.654722,None,REC-0002170
Working-L1700-1thru4.v1.p1,r04221,Q12,P-1,fake_bc,B14,2.5,10000.0,04eb5e97-0e44-4000-b43f-9f9d80ae8bc1,None,treatment,2019-12-11 12:20:15.655326,None,REC-0000612
Working-L1700-1thru4.v1.p1,r04221,O22,P-1,fake_bc,B15,2.5,10000.0,f54a5751-504a-4fea-9ac7-3108281763a3,None,treatment,2019-12-11 12:20:14.096345,None,REC-0001017
Working-L1700-1thru4.v1.p1,r04221,T28,P-1,fake_bc,B15,2.5,10000.0,32dde89c-6b3a-44d3-b818-86e62af3a7e9,None,treatment,2019-12-11 12:20:14.096959,None,REC-0000977
Working-L1700-1thru4.v1.p1,r04221,D46,P-1,fake_bc,B15,2.5,10000.0,8d75fcce-0d10-435c-a3fc-32a49e790355,None,treatment,2019-12-11 12:20:14.097568,None,REC-0000818
Working-L1700-1thru4.v1.p1,r04221,M27,P-1,fake_bc,B15,2.5,10000.0,f1bdc12c-34c3-42b5-9712-5fd3e672b557,None,treatment,2019-12-11 12:20:14.098175,None,REC-0002049
Working-L1700-1thru4.v1.p1,r04221,C24,P-1,fake_bc,B15,2.5,10000.0,f0512fe4-5192-45fb-9db5-db1517caf580,None,treatment,2019-12-11 12:20:14.098779,None,REC-0001169
Working-L1700-1thru4.v1.p1,r04221,X32,P-1,fake_bc,B16,2.5,10000.0,2374c856-8bae-4613-ac3f-c3b02c678fbc,None,treatment,2019-12-11 12:20:13.198312,None,REC-0001392
Working-L1700-1thru4.v1.p1,r04221,I45,P-1,fake_bc,B16,2.5,10000.0,1809bdb1-b82d-4e99-ad98-beab89d43b22,None,treatment,2019-12-11 12:20:13.198910,None,REC-0064200
Working-L1700-1thru4.v1.p1,r04221,Q14,P-1,fake_bc,B16,2.5,10000.0,4cd362b5-b653-4f3f-8a87-2c262688d3a4,None,treatment,2019-12-11 12:20:13.199506,None,REC-0000354
Working-L1700-1thru4.v1.p1,r04221,C44,P-1,fake_bc,B16,2.5,10000.0,5624d159-b0f6-4d24-bdc9-2657fe57bc83,None,treatment,2019-12-11 12:20:13.200105,None,REC-0001685
Working-L1700-1thru4.v1.p1,r04221,X03,P-1,fake_bc,B16,2.5,10000.0,484d2f65-4a07-4497-8730-fe6867de7fe5,None,treatment,2019-12-11 12:20:13.200702,None,REC-0064277
Working-L1700-1thru4.v1.p1,r04221,Z10,P-1,fake_bc,B17,2.5,10000.0,5e97c026-398d-4d8f-9c0d-98f6eb31c768,None,treatment,2019-12-11 12:20:13.256210,None,REC-0002173
Working-L1700-1thru4.v1.p1,r04221,J34,P-1,fake_bc,B17,2.5,10000.0,a6a2604d-d54d-4f48-8c62-9bda6b0590bb,None,treatment,2019-12-11 12:20:13.256808,None,REC-0000536
Working-L1700-1thru4.v1.p1,r04221,N28,P-1,fake_bc,B17,2.5,10000.0,a05e2f93-0a8b-4548-a089-f25349fe7776,None,treatment,2019-12-11 12:20:13.257412,None,REC-0001993
Working-L1700-1thru4.v1.p1,r04221,Q22,P-1,fake_bc,B17,2.5,10000.0,25cba87e-5fd0-440f-95b2-b9eff8e167e9,None,treatment,2019-12-11 12:20:13.258018,None,REC-0000538
Working-L1700-1thru4.v1.p1,r04221,Q33,P-1,fake_bc,B17,2.5,10000.0,76b30280-e2f9-4218-8dde-3ab46af2d2db,None,treatment,2019-12-11 12:20:13.258619,None,REC-0001220
Working-L1700-1thru4.v1.p1,r04221,A42,P-1,fake_bc,B23,2.5,10000.0,d9c9d0eb-2d40-47dd-a36d-28672ca94f32,None,treatment,2019-12-11 12:20:14.006122,None,REC-0000320
Working-L1700-1thru4.v1.p1,r04221,R43,P-1,fake_bc,B23,2.5,10000.0,67e958b8-be12-4b61-b6f6-6a4e02adb6cb,None,treatment,2019-12-11 12:20:14.006733,None,REC-0000282
Working-L1700-1thru4.v1.p1,r04221,E41,P-1,fake_bc,B23,2.5,10000.0,7710e475-14bf-483b-bf5f-6d64ba9b26ac,None,treatment,2019-12-11 12:20:14.007341,None,REC-0000790
Working-L1700-1thru4.v1.p1,r04221,Y45,P-1,fake_bc,B23,2.5,10000.0,82a347c3-d895-4257-92ea-d603057cd14f,None,treatment,2019-12-11 12:20:14.007952,None,REC-0064204
Working-L1700-1thru4.v1.p1,r04221,AA44,P-1,fake_bc,B23,2.5,10000.0,d414ca98-0c06-45c3-86c0-e6d26f4c956b,None,treatment,2019-12-11 12:20:14.008553,None,REC-0001000
Working-L1700-1thru4.v1.p1,r04221,Q22,P-1,fake_bc,B24,2.5,10000.0,25cba87e-5fd0-440f-95b2-b9eff8e167e9,None,treatment,2019-12-11 12:20:16.352739,None,REC-0000538
Working-L1700-1thru4.v1.p1,r04221,U17,P-1,fake_bc,B24,2.5,10000.0,04f94e79-0b8f-4fa3-b4c8-aba17063e121,None,treatment,2019-12-11 12:20:16.353485,None,REC-0000764
Working-L1700-1thru4.v1.p1,r04221,I22,P-1,fake_bc,B24,2.5,10000.0,b77b2b37-1bcd-44d8-9311-8954905cbe11,None,treatment,2019-12-11 12:20:16.354115,None,REC-0001087
Working-L1700-1thru4.v1.p1,r04221,Y23,P-1,fake_bc,B24,2.5,10000.0,54c49f67-ec9f-449a-a977-9eeba4203b94,None,treatment,2019-12-11 12:20:16.354744,None,REC-0002079
Working-L1700-1thru4.v1.p1,r04221,W05,P-1,fake_bc,B24,2.5,10000.0,20dc76e5-1fd2-419d-8926-1bed77a559cb,None,treatment,2019-12-11 12:20:16.355377,None,REC-0001139
Working-L1700-1thru4.v1.p1,r04221,AB13,P-1,fake_bc,B25,2.5,10000.0,0def23e3-7966-421c-90f1-ca0e435dd011,None,treatment,2019-12-11 12:20:17.133058,None,REC-0001559
Working-L1700-1thru4.v1.p1,r04221,E21,P-1,fake_bc,B25,2.5,10000.0,35f8b84e-dc4d-4340-b0c9-c342117516ad,None,treatment,2019-12-11 12:20:17.133682,None,REC-0001388
Working-L1700-1thru4.v1.p1,r04221,M08,P-1,fake_bc,B25,2.5,10000.0,e42d54fb-9c5a-4715-9209-cf5df4836f7b,None,treatment,2019-12-11 12:20:17.134300,None,REC-0002119
Working-L1700-1thru4.v1.p1,r04221,Z12,P-1,fake_bc,B25,2.5,10000.0,dcceb11e-c03f-49fc-b98e-5c9e4465c8b0,None,treatment,2019-12-11 12:20:17.134918,None,REC-0000457
Working-L1700-1thru4.v1.p1,r04221,H32,P-1,fake_bc,B25,2.5,10000.0,ca969da0-dda0-4448-90a6-cb6df5c4066c,None,treatment,2019-12-11 12:20:17.135544,None,REC-0000291
Working-L1700-1thru4.v1.p1,r04221,AC13,P-1,fake_bc,B33,2.5,10000.0,7284f3a1-5684-4322-94b4-07c9e646fffa,None,treatment,2019-12-11 12:20:15.285324,None,REC-0000705
Working-L1700-1thru4.v1.p1,r04221,V29,P-1,fake_bc,B33,2.5,10000.0,8016795e-2748-47e1-8f4c-b2b60793b9c1,None,treatment,2019-12-11 12:20:15.285932,None,REC-0000500
Working-L1700-1thru4.v1.p1,r04221,T14,P-1,fake_bc,B33,2.5,10000.0,a2a413a8-43bf-402d-9173-44f4bc6b3593,None,treatment,2019-12-11 12:20:15.286539,None,REC-0000866
Working-L1700-1thru4.v1.p1,r04221,K27,P-1,fake_bc,B33,2.5,10000.0,303f3671-9220-47f9-9684-136c30382f3e,None,treatment,2019-12-11 12:20:15.287144,None,REC-0000980
Working-L1700-1thru4.v1.p1,r04221,G07,P-1,fake_bc,B33,2.5,10000.0,429419d7-8d1a-46fa-9394-1de7ed28b7d5,None,treatment,2019-12-11 12:20:15.287833,None,REC-0001164
Working-L1700-1thru4.v1.p1,r04221,Y24,P-1,fake_bc,B35,2.5,10000.0,1a8d036e-e884-4f6c-ae06-ae47f2fa3509,None,treatment,2019-12-11 12:20:15.886128,None,REC-0001990
Working-L1700-1thru4.v1.p1,r04221,AD16,P-1,fake_bc,B35,2.5,10000.0,ea55c73e-a260-4610-9d4b-2b00a4693bf2,None,treatment,2019-12-11 12:20:15.886997,None,REC-0000116
Working-L1700-1thru4.v1.p1,r04221,G25,P-1,fake_bc,B35,2.5,10000.0,8531d5a1-2d55-4a7c-955a-9267fd0ed7da,None,treatment,2019-12-11 12:20:15.887817,None,REC-0000789
Working-L1700-1thru4.v1.p1,r04221,C16,P-1,fake_bc,B35,2.5,10000.0,eb9e9227-6799-4908-b2ec-d5d16863ba84,None,treatment,2019-12-11 12:20:15.888421,None,REC-0001039
Working-L1700-1thru4.v1.p1,r04221,Q25,P-1,fake_bc,B35,2.5,10000.0,066b1ae3-4114-4f09-9b4e-8fc2d49572d8,None,treatment,2019-12-11 12:20:15.889023,None,REC-0000854
Working-L1700-1thru4.v1.p1,r04221,AD19,P-1,fake_bc,B36,2.5,10000.0,b0efead5-d1d6-4720-9342-a15fb0b202c3,None,treatment,2019-12-11 12:20:16.852795,None,REC-0063632
Working-L1700-1thru4.v1.p1,r04221,U10,P-1,fake_bc,B36,2.5,10000.0,487ac8c9-c55d-4f67-8b08-23ae6848de45,None,treatment,2019-12-11 12:20:16.853407,None,REC-0001616
Working-L1700-1thru4.v1.p1,r04221,H36,P-1,fake_bc,B36,2.5,10000.0,482dbeb6-a06c-4332-84e2-fd96e8abdd92,None,treatment,2019-12-11 12:20:16.854032,None,REC-0000270
Working-L1700-1thru4.v1.p1,r04221,AF46,P-1,fake_bc,B36,2.5,10000.0,3c0c5426-44e0-404c-889e-ec71cb736e9b,None,treatment,2019-12-11 12:20:16.854650,None,REC-0064289
Working-L1700-1thru4.v1.p1,r04221,R16,P-1,fake_bc,B36,2.5,10000.0,083e41c0-7148-49c5-8380-fdd90374c5eb,None,treatment,2019-12-11 12:20:16.855263,None,REC-0001315
Working-L1700-1thru4.v1.p1,r04221,AA24,P-1,fake_bc,B38,2.5,10000.0,51d4fac3-0b96-4ef1-a460-86e9ab8a2526,None,treatment,2019-12-11 12:20:13.446729,None,REC-0001691
Working-L1700-1thru4.v1.p1,r04221,S44,P-1,fake_bc,B38,2.5,10000.0,f9d15081-e8f2-4899-a6a8-7b43067b7754,None,treatment,2019-12-11 12:20:13.447345,None,REC-0000410
Working-L1700-1thru4.v1.p1,r04221,V30,P-1,fake_bc,B38,2.5,10000.0,8e7bdc35-56f1-4eb4-8d8e-eeff24057466,None,treatment,2019-12-11 12:20:13.447963,None,REC-0000301
Working-L1700-1thru4.v1.p1,r04221,Y35,P-1,fake_bc,B38,2.5,10000.0,21dadf5e-a9ea-436d-af05-949d807e7b51,None,treatment,2019-12-11 12:20:13.448580,None,REC-0001588
Working-L1700-1thru4.v1.p1,r04221,O17,P-1,fake_bc,B38,2.5,10000.0,b7d5bbc3-cd3d-4c97-8b34-8e17a7109105,None,treatment,2019-12-11 12:20:13.449198,None,REC-0001405
Working-L1700-1thru4.v1.p1,r04221,C27,P-1,fake_bc,B39,2.5,10000.0,32a5cc54-f9b7-4641-9b6a-908eea850ad1,None,treatment,2019-12-11 12:20:16.608276,None,REC-0000646
Working-L1700-1thru4.v1.p1,r04221,F45,P-1,fake_bc,B39,2.5,10000.0,4cd32e43-66d3-4fb7-bc78-520ce3e3da9d,None,treatment,2019-12-11 12:20:16.608895,None,REC-0064225
Working-L1700-1thru4.v1.p1,r04221,G09,P-1,fake_bc,B39,2.5,10000.0,62351779-35c8-4c48-abc7-165504091ea4,None,treatment,2019-12-11 12:20:16.609505,None,REC-0001393
Working-L1700-1thru4.v1.p1,r04221,J41,P-1,fake_bc,B39,2.5,10000.0,b5f76960-da68-4650-8d06-63ad6e927e5e,None,treatment,2019-12-11 12:20:16.610123,None,REC-0000886
Working-L1700-1thru4.v1.p1,r04221,W15,P-1,fake_bc,B39,2.5,10000.0,0cee6373-68c6-47f2-92d1-0b9bf0341c96,None,treatment,2019-12-11 12:20:16.610738,None,REC-0000267
Working-L1700-1thru4.v1.p1,r04221,Q22,P-1,fake_bc,B40,2.5,10000.0,25cba87e-5fd0-440f-95b2-b9eff8e167e9,None,treatment,2019-12-11 12:20:16.359290,None,REC-0000538
Working-L1700-1thru4.v1.p1,r04221,O20,P-1,fake_bc,B40,2.5,10000.0,01471d85-340d-40d3-a75d-672792832152,None,treatment,2019-12-11 12:20:16.359915,None,REC-0000832
Working-L1700-1thru4.v1.p1,r04221,S17,P-1,fake_bc,B40,2.5,10000.0,b76ab694-9822-4053-b36f-b5941b0b7de2,None,treatment,2019-12-11 12:20:16.360552,None,REC-0001376
Working-L1700-1thru4.v1.p1,r04221,K36,P-1,fake_bc,B40,2.5,10000.0,95b776c0-cb10-417c-bcd4-1c152a063489,None,treatment,2019-12-11 12:20:16.361176,None,REC-0000300
Working-L1700-1thru4.v1.p1,r04221,O41,P-1,fake_bc,B40,2.5,10000.0,08c278a5-17be-41a5-9271-936337a42a1f,None,treatment,2019-12-11 12:20:16.361889,None,REC-0000702
Working-L1700-1thru4.v1.p1,r04221,T25,P-1,fake_bc,B41,2.5,10000.0,f4e65fb6-f0fd-4f70-9257-2df083ff93d0,None,treatment,2019-12-11 12:20:13.143307,None,REC-0000604
Working-L1700-1thru4.v1.p1,r04221,AD10,P-1,fake_bc,B41,2.5,10000.0,8af16b30-2367-4143-87e7-bac18ec2519c,None,treatment,2019-12-11 12:20:13.143926,None,REC-0000574
Working-L1700-1thru4.v1.p1,r04221,O36,P-1,fake_bc,B41,2.5,10000.0,e9bd6b63-f97c-410c-97b2-35a10a18d0b3,None,treatment,2019-12-11 12:20:13.144545,None,REC-0002028
Working-L1700-1thru4.v1.p1,r04221,AC09,P-1,fake_bc,B41,2.5,10000.0,cdc658e2-e006-4954-8f5f-ea0fbc2b7efd,None,treatment,2019-12-11 12:20:13.145155,None,REC-0002075
Working-L1700-1thru4.v1.p1,r04221,M16,P-1,fake_bc,B41,2.5,10000.0,84e19485-e382-414b-89a6-63c9afdac646,None,treatment,2019-12-11 12:20:13.145770,None,REC-0002125
Working-L1700-1thru4.v1.p1,r04221,E16,P-1,fake_bc,B44,2.5,10000.0,d5380616-9148-464a-a3b3-299c48f87f96,None,treatment,2019-12-11 12:20:13.762782,None,REC-0002187
Working-L1700-1thru4.v1.p1,r04221,Q45,P-1,fake_bc,B44,2.5,10000.0,70e6438e-c39a-40fa-b787-7df6dc3353c0,None,treatment,2019-12-11 12:20:13.763384,None,REC-0064202
Working-L1700-1thru4.v1.p1,r04221,P16,P-1,fake_bc,B44,2.5,10000.0,018eece4-be30-4824-9912-81f6588cf0c9,None,treatment,2019-12-11 12:20:13.763992,None,REC-0000984
Working-L1700-1thru4.v1.p1,r04221,AF13,P-1,fake_bc,B44,2.5,10000.0,de953fd9-e7f7-4018-a7e9-cfc1ee8496f8,None,treatment,2019-12-11 12:20:13.764600,None,REC-0001076
Working-L1700-1thru4.v1.p1,r04221,AD07,P-1,fake_bc,B44,2.5,10000.0,e8f2edfe-653f-424d-97cb-bb64a5db358b,None,treatment,2019-12-11 12:20:13.765204,None,REC-0004983
Working-L1700-1thru4.v1.p1,r04221,T25,P-1,fake_bc,B45,2.5,10000.0,f4e65fb6-f0fd-4f70-9257-2df083ff93d0,None,treatment,2019-12-11 12:20:13.140230,None,REC-0000604
Working-L1700-1thru4.v1.p1,r04221,R25,P-1,fake_bc,B45,2.5,10000.0,31710ade-ebdf-437b-93b7-a93207a5f618,None,treatment,2019-12-11 12:20:13.140856,None,REC-0001231
Working-L1700-1thru4.v1.p1,r04221,AA46,P-1,fake_bc,B45,2.5,10000.0,08ace847-4b47-4d59-bd42-702bd9dc1a84,None,treatment,2019-12-11 12:20:13.141470,None,REC-0064272
Working-L1700-1thru4.v1.p1,r04221,J11,P-1,fake_bc,B45,2.5,10000.0,e05c6719-a2d6-43e7-94a3-1166a444c94f,None,treatment,2019-12-11 12:20:13.142079,None,REC-0001034
Working-L1700-1thru4.v1.p1,r04221,Y44,P-1,fake_bc,B45,2.5,10000.0,9a897169-ab4a-45f2-be06-c10fd5f7b542,None,treatment,2019-12-11 12:20:13.142692,None,REC-0001579
Working-L1700-1thru4.v1.p1,r04221,Q32,P-1,fake_bc,B46,2.5,10000.0,7bd6e9b5-ca9e-4e62-8d3c-186c81b56049,None,treatment,2019-12-11 12:20:14.850506,None,REC-0001530
Working-L1700-1thru4.v1.p1,r04221,AE20,P-1,fake_bc,B46,2.5,10000.0,b787e740-4f7e-437e-b81d-a84968a4c049,None,treatment,2019-12-11 12:20:14.851117,None,REC-0000512
Working-L1700-1thru4.v1.p1,r04221,Y26,P-1,fake_bc,B46,2.5,10000.0,770ed67c-6bce-40d5-82df-a40c6b40f288,None,treatment,2019-12-11 12:20:14.851733,None,REC-0000699
Working-L1700-1thru4.v1.p1,r04221,AD46,P-1,fake_bc,B46,2.5,10000.0,41c062ae-0171-49f3-9d42-0b9612375f4c,None,treatment,2019-12-11 12:20:14.852346,None,REC-0064244
Working-L1700-1thru4.v1.p1,r04221,E19,P-1,fake_bc,B46,2.5,10000.0,ec2d0412-eda2-424b-adfd-c6fb8c4667f7,None,treatment,2019-12-11 12:20:14.852953,None,REC-0000753
Working-L1700-1thru4.v1.p1,r04221,E42,P-1,fake_bc,C06,2.5,10000.0,3d016844-dff4-4c78-b029-9b890bdf8b19,None,treatment,2019-12-11 12:20:15.349575,None,REC-0001377
Working-L1700-1thru4.v1.p1,r04221,J40,P-1,fake_bc,C06,2.5,10000.0,8c7f90a9-3542-479d-8c71-40cf9b3fa8fb,None,treatment,2019-12-11 12:20:15.350181,None,REC-0000434
Working-L1700-1thru4.v1.p1,r04221,AD24,P-1,fake_bc,C06,2.5,10000.0,1150e936-c775-49d7-b596-e509fbbdaca0,None,treatment,2019-12-11 12:20:15.350789,None,REC-0000952
Working-L1700-1thru4.v1.p1,r04221,U27,P-1,fake_bc,C06,2.5,10000.0,6dcc13d8-f2b2-40bb-8948-6288336c84ed,None,treatment,2019-12-11 12:20:15.351398,None,REC-0000212
Working-L1700-1thru4.v1.p1,r04221,R38,P-1,fake_bc,C06,2.5,10000.0,c92d2cb9-7cab-4038-a865-298a14253314,None,treatment,2019-12-11 12:20:15.352005,None,REC-0000168
Working-L1700-1thru4.v1.p1,r04221,V33,P-1,fake_bc,C08,2.5,10000.0,4d3972f6-2123-4ad8-abb1-ce807c772fe7,None,treatment,2019-12-11 12:20:14.588835,None,REC-0063627
Working-L1700-1thru4.v1.p1,r04221,Z34,P-1,fake_bc,C08,2.5,10000.0,5e94a0fd-380e-4ff3-a5b9-db731f7f7f22,None,treatment,2019-12-11 12:20:14.589491,None,REC-0001040
Working-L1700-1thru4.v1.p1,r04221,R12,P-1,fake_bc,C08,2.5,10000.0,10bdb2e2-f824-4148-a2a7-19697711eff4,None,treatment,2019-12-11 12:20:14.590113,None,REC-0001980
Working-L1700-1thru4.v1.p1,r04221,H17,P-1,fake_bc,C08,2.5,10000.0,b99aa43d-5ddf-40ca-b32e-2c8c332725cf,None,treatment,2019-12-11 12:20:14.590729,None,REC-0001122
Working-L1700-1thru4.v1.p1,r04221,F46,P-1,fake_bc,C08,2.5,10000.0,fcffd915-7dc1-49d7-9745-ce3fac7c9448,None,treatment,2019-12-11 12:20:14.591344,None,REC-0064238
Working-L1700-1thru4.v1.p1,r04221,U46,P-1,fake_bc,C09,2.5,10000.0,6fa5409e-6d8a-4f1e-8baa-5b2e4fa86aef,None,treatment,2019-12-11 12:20:16.184703,None,REC-0064215
Working-L1700-1thru4.v1.p1,r04221,D10,P-1,fake_bc,C09,2.5,10000.0,eddb9404-6912-473a-9542-aa05315daa9d,None,treatment,2019-12-11 12:20:16.185331,None,REC-0000113
Working-L1700-1thru4.v1.p1,r04221,L31,P-1,fake_bc,C09,2.5,10000.0,3345398f-38f2-47b2-8926-a290d2c96301,None,treatment,2019-12-11 12:20:16.185967,None,REC-0001567
Working-L1700-1thru4.v1.p1,r04221,T37,P-1,fake_bc,C09,2.5,10000.0,26e253fe-8910-4eee-944a-d4f2ef26890c,None,treatment,2019-12-11 12:20:16.186596,None,REC-0002180
Working-L1700-1thru4.v1.p1,r04221,F12,P-1,fake_bc,C09,2.5,10000.0,15490bae-f227-48d6-9068-ff7c7f76f18f,None,treatment,2019-12-11 12:20:16.187225,None,REC-0002230
Working-L1700-1thru4.v1.p1,r04221,O21,P-1,fake_bc,C10,2.5,10000.0,6432d0fb-b6ad-4847-a055-d26b3e1b8882,None,treatment,2019-12-11 12:20:13.384727,None,REC-0002267
