Source,Source Plate Barcode,Source Well,Destination,Destination Plate Barcode,Destination Well,Transfer Volume,Concentration,Reagent ID,Printing ID,Layer,Updated At,Printed At,REC ID
Working-L1700-9thru10.v1.p1,r04231,AC07,P-1,fake_bc,B10,2.5,10000.0,74de358d-554a-45be-8259-f59851999c9e,None,treatment,2019-12-11 12:29:55.986899,None,REC-0001947
Working-L1700-9thru10.v1.p1,r04231,M28,P-1,fake_bc,B10,2.5,10000.0,76603e92-421f-43ef-b6af-3039938c2bd7,None,treatment,2019-12-11 12:29:55.987486,None,REC-0003921
Working-L1700-9thru10.v1.p1,r04231,E28,P-1,fake_bc,B10,2.5,10000.0,eee4a029-fe90-4582-8a68-9214aadf1232,None,treatment,2019-12-11 12:29:55.988072,None,REC-0003618
Working-L1700-9thru10.v1.p1,r04231,A19,P-1,fake_bc,B10,2.5,10000.0,bace4eb9-759e-425e-b800-715b46313e73,None,treatment,2019-12-11 12:29:55.988655,None,REC-0001283
Working-L1700-9thru10.v1.p1,r04231,W11,P-1,fake_bc,B12,2.5,10000.0,3266069e-5b2b-4d7e-b021-86787cabd0e8,None,treatment,2019-12-11 12:29:55.700311,None,REC-0064075
Working-L1700-9thru10.v1.p1,r04231,AA44,P-1,fake_bc,B12,2.5,10000.0,2019a435-ca9a-4ee7-bd51-6740a4752fb5,None,treatment,2019-12-11 12:29:55.700901,None,REC-0064191
Working-L1700-9thru10.v1.p1,r04231,Y46,P-1,fake_bc,B12,2.5,10000.0,7dc88c67-7bb6-4f4c-ba67-bb76ac7afc2a,None,treatment,2019-12-11 12:29:55.701486,None,REC-0064255
Working-L1700-9thru10.v1.p1,r04231,AC12,P-1,fake_bc,B12,2.5,10000.0,e78c2e90-a1c9-4d3f-a481-8fb6c17e221f,None,treatment,2019-12-11 12:29:55.702078,None,REC-0004430
Working-L1700-9thru10.v1.p1,r04231,W43,P-1,fake_bc,B12,2.5,10000.0,840bd35f-1382-4263-a4a4-a5fda3912ea6,None,treatment,2019-12-11 12:29:55.702665,None,REC-0000225
Working-L1700-9thru10.v1.p1,r04231,M18,P-1,fake_bc,B17,2.5,10000.0,8e18bcb7-7f6e-45b7-8ada-6a1f982df0ad,None,treatment,2019-12-11 12:29:56.586478,None,REC-0001671
Working-L1700-9thru10.v1.p1,r04231,I46,P-1,fake_bc,B17,2.5,10000.0,51784378-f833-4be6-b210-dc85242fd6c4,None,treatment,2019-12-11 12:29:56.587070,None,REC-0062803
Working-L1700-9thru10.v1.p1,r04231,U17,P-1,fake_bc,B17,2.5,10000.0,e5c2fcd2-31a1-45e4-89bf-b7ea434715b8,None,treatment,2019-12-11 12:29:56.587659,None,REC-0001732
Working-L1700-9thru10.v1.p1,r04231,AC13,P-1,fake_bc,B17,2.5,10000.0,1f6ae4cf-2f4a-4a4f-936e-919207b0e400,None,treatment,2019-12-11 12:29:56.588250,None,REC-0002283
Working-L1700-9thru10.v1.p1,r04231,A14,P-1,fake_bc,B17,2.5,10000.0,f5af6991-2841-46d4-9b92-f3eed6c1705c,None,treatment,2019-12-11 12:29:56.588843,None,REC-0001560
Working-L1700-9thru10.v1.p1,r04231,AC32,P-1,fake_bc,B18,2.5,10000.0,c3c4328e-348e-491a-960e-72fd99571ef9,None,treatment,2019-12-11 12:29:55.790433,None,REC-0064128
Working-L1700-9thru10.v1.p1,r04231,AE23,P-1,fake_bc,B18,2.5,10000.0,33bcf873-343b-4fff-83f2-af1a30ca672f,None,treatment,2019-12-11 12:29:55.791027,None,REC-0001681
Working-L1700-9thru10.v1.p1,r04231,E13,P-1,fake_bc,B18,2.5,10000.0,95eb594a-fd3c-4606-a2a4-c70ee015d6bd,None,treatment,2019-12-11 12:29:55.791623,None,REC-0000079
Working-L1700-9thru10.v1.p1,r04231,Y19,P-1,fake_bc,B18,2.5,10000.0,74d8907c-5a37-433c-818c-6f08d046f124,None,treatment,2019-12-11 12:29:55.792217,None,REC-0001842
Working-L1700-9thru10.v1.p1,r04231,U30,P-1,fake_bc,B18,2.5,10000.0,2183f8a4-0785-4f4f-b498-37a79c418863,None,treatment,2019-12-11 12:29:55.792814,None,REC-0001312
Working-L1700-9thru10.v1.p1,r04231,C15,P-1,fake_bc,B22,2.5,10000.0,4c5e463a-113d-40c1-be34-f100e984b2ef,None,treatment,2019-12-11 12:29:56.335304,None,REC-0001903
Working-L1700-9thru10.v1.p1,r04231,AC21,P-1,fake_bc,B22,2.5,10000.0,789eacce-b54a-41a1-b604-ccfea09bbe81,None,treatment,2019-12-11 12:29:56.335897,None,REC-0001270
Working-L1700-9thru10.v1.p1,r04231,A41,P-1,fake_bc,B22,2.5,10000.0,07fb3739-38df-4564-9490-eeecee37d3f1,None,treatment,2019-12-11 12:29:56.336486,None,REC-0001232
Working-L1700-9thru10.v1.p1,r04231,K39,P-1,fake_bc,B22,2.5,10000.0,a68114dd-7561-4851-b504-48bac6447824,None,treatment,2019-12-11 12:29:56.337080,None,REC-0064087
Working-L1700-9thru10.v1.p1,r04231,S16,P-1,fake_bc,B22,2.5,10000.0,34e82558-1f8b-4d75-b2da-24745b1f590f,None,treatment,2019-12-11 12:29:56.337672,None,REC-0064147
Working-L1700-9thru10.v1.p1,r04231,U43,P-1,fake_bc,B24,2.5,10000.0,2c2f39e0-e1c2-48a8-8954-b8dd0812ab98,None,treatment,2019-12-11 12:29:56.981230,None,REC-0001296
Working-L1700-9thru10.v1.p1,r04231,Y41,P-1,fake_bc,B24,2.5,10000.0,fa6d1b54-4c3d-45dc-b0cc-4c46cca6f86b,None,treatment,2019-12-11 12:29:56.981868,None,REC-0001780
Working-L1700-9thru10.v1.p1,r04231,E36,P-1,fake_bc,B24,2.5,10000.0,a60b1b9b-46b8-4f63-a9f5-42f132b7d7fd,None,treatment,2019-12-11 12:29:56.982576,None,REC-0004409
Working-L1700-9thru10.v1.p1,r04231,AE18,P-1,fake_bc,B24,2.5,10000.0,9612f9a4-0046-4dec-84e1-f954afc3c227,None,treatment,2019-12-11 12:29:56.983304,None,REC-0002301
Working-L1700-9thru10.v1.p1,r04231,K37,P-1,fake_bc,B24,2.5,10000.0,abf8327e-bedf-4bb3-b800-714d8d4b233b,None,treatment,2019-12-11 12:29:56.983985,None,REC-0001951
Working-L1700-9thru10.v1.p1,r04231,Q31,P-1,fake_bc,B27,2.5,10000.0,c7b95bdb-b51b-4a11-ac73-aff59d35a4fd,None,treatment,2019-12-11 12:29:57.053165,None,REC-0001829
Working-L1700-9thru10.v1.p1,r04231,S07,P-1,fake_bc,B27,2.5,10000.0,f0284d43-d2a9-41f2-9cf4-3d47d9e12d79,None,treatment,2019-12-11 12:29:57.053767,None,REC-0033335
Working-L1700-9thru10.v1.p1,r04231,Q37,P-1,fake_bc,B27,2.5,10000.0,eae3e895-f53b-49ed-993d-00ac6aa25834,None,treatment,2019-12-11 12:29:57.054364,None,REC-0001159
Working-L1700-9thru10.v1.p1,r04231,K10,P-1,fake_bc,B27,2.5,10000.0,69022dfb-2444-48f1-8011-686e86d35452,None,treatment,2019-12-11 12:29:57.054967,None,REC-0002004
Working-L1700-9thru10.v1.p1,r04231,C20,P-1,fake_bc,B27,2.5,10000.0,9ee1d987-3fc1-4193-8c16-dcf587a4392c,None,treatment,2019-12-11 12:29:57.055565,None,REC-0064151
Working-L1700-9thru10.v1.p1,r04231,Q31,P-1,fake_bc,B28,2.5,10000.0,c7b95bdb-b51b-4a11-ac73-aff59d35a4fd,None,treatment,2019-12-11 12:29:57.044133,None,REC-0001829
Working-L1700-9thru10.v1.p1,r04231,Y40,P-1,fake_bc,B28,2.5,10000.0,b4f9ad77-0af6-4c3c-af36-14bb859f0c1d,None,treatment,2019-12-11 12:29:57.044736,None,REC-0003886
Working-L1700-9thru10.v1.p1,r04231,I06,P-1,fake_bc,B28,2.5,10000.0,c996822d-04e9-4c22-a6c0-ef048793f2fe,None,treatment,2019-12-11 12:29:57.045342,None,REC-0004086
Working-L1700-9thru10.v1.p1,r04231,AC44,P-1,fake_bc,B28,2.5,10000.0,45f6f191-6508-49ca-93b4-b23f4cd6934f,None,treatment,2019-12-11 12:29:57.045991,None,REC-0064137
Working-L1700-9thru10.v1.p1,r04231,AE10,P-1,fake_bc,B28,2.5,10000.0,722fee9d-c4fd-40b1-ab85-c5dbcc290002,None,treatment,2019-12-11 12:29:57.046587,None,REC-0001326
Working-L1700-9thru10.v1.p1,r04231,C08,P-1,fake_bc,B31,2.5,10000.0,34ffd515-67b7-46a2-9c7a-95cfc22a7b65,None,treatment,2019-12-11 12:29:57.390017,None,REC-0064138
Working-L1700-9thru10.v1.p1,r04231,S42,P-1,fake_bc,B31,2.5,10000.0,fb460825-60ee-4f6d-9373-3ec0ac6b8ccf,None,treatment,2019-12-11 12:29:57.390601,None,REC-0004428
Working-L1700-9thru10.v1.p1,r04231,AA34,P-1,fake_bc,B31,2.5,10000.0,662e7d58-9bbe-4f4a-b5b8-d9e5adfec659,None,treatment,2019-12-11 12:29:57.391188,None,REC-0063590
Working-L1700-9thru10.v1.p1,r04231,Y43,P-1,fake_bc,B31,2.5,10000.0,1f75e28d-2a2d-4fcb-a073-d24c25967511,None,treatment,2019-12-11 12:29:57.391776,None,REC-0033336
Working-L1700-9thru10.v1.p1,r04231,M46,P-1,fake_bc,B31,2.5,10000.0,9cdb012c-039f-403a-8397-3e9248eed141,None,treatment,2019-12-11 12:29:57.392358,None,REC-0064252
Working-L1700-9thru10.v1.p1,r04231,O20,P-1,fake_bc,B35,2.5,10000.0,9dd7c05d-9f9a-4a49-bc97-e81d16eb124f,None,treatment,2019-12-11 12:29:57.411046,None,REC-0064154
Working-L1700-9thru10.v1.p1,r04231,W40,P-1,fake_bc,B35,2.5,10000.0,7e8f8d68-9fe0-4ccd-8328-bd963a88d512,None,treatment,2019-12-11 12:29:57.411638,None,REC-0004667
Working-L1700-9thru10.v1.p1,r04231,AC08,P-1,fake_bc,B35,2.5,10000.0,db89fef1-58f0-44f4-a273-8382516d014c,None,treatment,2019-12-11 12:29:57.412224,None,REC-0003930
Working-L1700-9thru10.v1.p1,r04231,O44,P-1,fake_bc,B35,2.5,10000.0,f0ed0ac0-0bd5-42d1-a531-4c269448b252,None,treatment,2019-12-11 12:29:57.412808,None,REC-0064189
Working-L1700-9thru10.v1.p1,r04231,M46,P-1,fake_bc,B35,2.5,10000.0,9cdb012c-039f-403a-8397-3e9248eed141,None,treatment,2019-12-11 12:29:57.413499,None,REC-0064252
Working-L1700-9thru10.v1.p1,r04231,W11,P-1,fake_bc,B36,2.5,10000.0,3266069e-5b2b-4d7e-b021-86787cabd0e8,None,treatment,2019-12-11 12:29:55.691420,None,REC-0064075
Working-L1700-9thru10.v1.p1,r04231,W05,P-1,fake_bc,B36,2.5,10000.0,3936c389-3c25-42db-9eb0-0cd935cf74eb,None,treatment,2019-12-11 12:29:55.692009,None,REC-0001785
Working-L1700-9thru10.v1.p1,r04231,O37,P-1,fake_bc,B36,2.5,10000.0,c24c77a6-413c-4fb5-9048-6f17f96a8561,None,treatment,2019-12-11 12:29:55.692598,None,REC-0001623
Working-L1700-9thru10.v1.p1,r04231,M43,P-1,fake_bc,B36,2.5,10000.0,90a665cf-0183-4b5a-afd8-82635435dd0c,None,treatment,2019-12-11 12:29:55.693187,None,REC-0064072
Working-L1700-9thru10.v1.p1,r04231,C06,P-1,fake_bc,B36,2.5,10000.0,b10ca19c-1f9c-4232-a31b-3d0fbf81cfd3,None,treatment,2019-12-11 12:29:55.693771,None,REC-0004271
Working-L1700-9thru10.v1.p1,r04231,S37,P-1,fake_bc,B37,2.5,10000.0,176e4230-d80c-40bb-811a-9c400a93869b,None,treatment,2019-12-11 12:29:56.140790,None,REC-0064065
Working-L1700-9thru10.v1.p1,r04231,U14,P-1,fake_bc,B37,2.5,10000.0,caabddfa-f39e-430a-8017-a01a73840754,None,treatment,2019-12-11 12:29:56.141382,None,REC-0064091
Working-L1700-9thru10.v1.p1,r04231,O43,P-1,fake_bc,B37,2.5,10000.0,69690f56-5004-4565-b600-a8e7c6da5262,None,treatment,2019-12-11 12:29:56.141969,None,REC-0000468
Working-L1700-9thru10.v1.p1,r04231,Y05,P-1,fake_bc,B37,2.5,10000.0,ff28d8ed-69cc-4f03-9386-4600f2dee38e,None,treatment,2019-12-11 12:29:56.142559,None,REC-0001445
Working-L1700-9thru10.v1.p1,r04231,AC06,P-1,fake_bc,B37,2.5,10000.0,9ce5a49b-9ec3-4dbd-bf36-1aece0645346,None,treatment,2019-12-11 12:29:56.143152,None,REC-0001916
Working-L1700-9thru10.v1.p1,r04231,A06,P-1,fake_bc,B40,2.5,10000.0,af223b89-bd67-4de7-bfce-d06857ec39b6,None,treatment,2019-12-11 12:29:57.302457,None,REC-0001265
Working-L1700-9thru10.v1.p1,r04231,A26,P-1,fake_bc,B40,2.5,10000.0,b3fa389d-6b1e-4a0b-be6a-fcd4a2d2b8cf,None,treatment,2019-12-11 12:29:57.303064,None,REC-0004248
Working-L1700-9thru10.v1.p1,r04231,G31,P-1,fake_bc,B40,2.5,10000.0,50c8fb6c-7931-4f34-8843-c51eced68f23,None,treatment,2019-12-11 12:29:57.303658,None,REC-0004084
Working-L1700-9thru10.v1.p1,r04231,K05,P-1,fake_bc,B40,2.5,10000.0,3bed9a17-b327-437c-b36d-cf451cadfb98,None,treatment,2019-12-11 12:29:57.304258,None,REC-0000458
Working-L1700-9thru10.v1.p1,r04231,A13,P-1,fake_bc,B40,2.5,10000.0,04890f32-dfce-4750-a8fb-941c47aa85c7,None,treatment,2019-12-11 12:29:57.304855,None,REC-0002070
Working-L1700-9thru10.v1.p1,r04231,G35,P-1,fake_bc,B41,2.5,10000.0,149d107d-92fb-437f-99e5-69fa9d40fd8a,None,treatment,2019-12-11 12:29:56.887435,None,REC-0001871
Working-L1700-9thru10.v1.p1,r04231,C03,P-1,fake_bc,B41,2.5,10000.0,c81f1cb9-1a65-4529-b618-61a095ba6a71,None,treatment,2019-12-11 12:29:56.888033,None,REC-0005435
Working-L1700-9thru10.v1.p1,r04231,E24,P-1,fake_bc,B41,2.5,10000.0,4f94fee9-87cb-4f5d-896a-b2c594a5eb54,None,treatment,2019-12-11 12:29:56.888633,None,REC-0064120
Working-L1700-9thru10.v1.p1,r04231,AE30,P-1,fake_bc,B41,2.5,10000.0,3e2051b7-0c7b-4b6a-abe8-119d0b01aef4,None,treatment,2019-12-11 12:29:56.889232,None,REC-0005395
Working-L1700-9thru10.v1.p1,r04231,K21,P-1,fake_bc,B41,2.5,10000.0,1fb08277-bbd7-4df7-b4a1-796b63c63b56,None,treatment,2019-12-11 12:29:56.889826,None,REC-0003935
Working-L1700-9thru10.v1.p1,r04231,AA09,P-1,fake_bc,B42,2.5,10000.0,73c30825-a933-43c8-827e-eff504147243,None,treatment,2019-12-11 12:29:56.036730,None,REC-0064061
Working-L1700-9thru10.v1.p1,r04231,G09,P-1,fake_bc,B42,2.5,10000.0,e6382732-9d9d-48d6-877a-44ce0f6f1793,None,treatment,2019-12-11 12:29:56.037318,None,REC-0000472
Working-L1700-9thru10.v1.p1,r04231,M28,P-1,fake_bc,B42,2.5,10000.0,76603e92-421f-43ef-b6af-3039938c2bd7,None,treatment,2019-12-11 12:29:56.037905,None,REC-0003921
Working-L1700-9thru10.v1.p1,r04231,U35,P-1,fake_bc,B42,2.5,10000.0,d9a78181-8978-4bb1-bcf0-a5b3b5407f51,None,treatment,2019-12-11 12:29:56.038502,None,REC-0001931
Working-L1700-9thru10.v1.p1,r04231,Y33,P-1,fake_bc,B42,2.5,10000.0,4de18bf9-c1cd-4fec-8462-e8bbf9d04838,None,treatment,2019-12-11 12:29:56.039095,None,REC-0064059
Working-L1700-9thru10.v1.p1,r04231,S03,P-1,fake_bc,B43,2.5,10000.0,fcdc69a7-bc3f-458a-b25e-33b505f88474,None,treatment,2019-12-11 12:29:56.761364,None,REC-0002576
Working-L1700-9thru10.v1.p1,r04231,E46,P-1,fake_bc,B43,2.5,10000.0,ebc04d9f-1af1-4352-aede-015e70e4a1d4,None,treatment,2019-12-11 12:29:56.761959,None,REC-0064251
Working-L1700-9thru10.v1.p1,r04231,AC25,P-1,fake_bc,B43,2.5,10000.0,337c92d1-b301-4a7f-84cf-ac9adad609aa,None,treatment,2019-12-11 12:29:56.762558,None,REC-0001858
Working-L1700-9thru10.v1.p1,r04231,E06,P-1,fake_bc,B43,2.5,10000.0,b6a53905-6637-451d-b26a-d32f0e9e2c1e,None,treatment,2019-12-11 12:29:56.763229,None,REC-0001696
Working-L1700-9thru10.v1.p1,r04231,M10,P-1,fake_bc,B43,2.5,10000.0,1d27dabc-2a97-4b91-8784-dc5eabbf8b3c,None,treatment,2019-12-11 12:29:56.763826,None,REC-0001783
Working-L1700-9thru10.v1.p1,r04231,I15,P-1,fake_bc,B45,2.5,10000.0,fadf62e4-ff52-44c4-9460-8fa1e0286d1e,None,treatment,2019-12-11 12:29:56.422681,None,REC-0001904
Working-L1700-9thru10.v1.p1,r04231,I18,P-1,fake_bc,B45,2.5,10000.0,08580c8d-fada-469a-ae9f-3cd43355ae63,None,treatment,2019-12-11 12:29:56.423272,None,REC-0001718
Working-L1700-9thru10.v1.p1,r04231,S41,P-1,fake_bc,B45,2.5,10000.0,15ce4f43-a4b5-435e-8d40-0b004fbec43e,None,treatment,2019-12-11 12:29:56.423866,None,REC-0001835
Working-L1700-9thru10.v1.p1,r04231,AE21,P-1,fake_bc,B45,2.5,10000.0,e56c0bf2-80c0-4eeb-b7d7-0b5db4a9669a,None,treatment,2019-12-11 12:29:56.424453,None,REC-0001841
Working-L1700-9thru10.v1.p1,r04231,O07,P-1,fake_bc,B45,2.5,10000.0,e98142bf-e033-4662-b248-d9700dd11deb,None,treatment,2019-12-11 12:29:56.425047,None,REC-0001266
Working-L1700-9thru10.v1.p1,r04231,O41,P-1,fake_bc,B46,2.5,10000.0,9d6d5cce-7d62-4be0-a64c-58944a6db936,None,treatment,2019-12-11 12:29:56.830614,None,REC-0001940
Working-L1700-9thru10.v1.p1,r04231,W08,P-1,fake_bc,B46,2.5,10000.0,33a1b895-ac77-4f14-98a3-23fa52f73cf2,None,treatment,2019-12-11 12:29:56.831211,None,REC-0063026
Working-L1700-9thru10.v1.p1,r04231,O32,P-1,fake_bc,B46,2.5,10000.0,084e4a56-b6a8-4bb8-9161-ab8acd33b05c,None,treatment,2019-12-11 12:29:56.831805,None,REC-0007239
Working-L1700-9thru10.v1.p1,r04231,G26,P-1,fake_bc,B46,2.5,10000.0,fa4b552d-0c71-49fa-ae19-40b0b7e87c0e,None,treatment,2019-12-11 12:29:56.832394,None,REC-0005384
Working-L1700-9thru10.v1.p1,r04231,K30,P-1,fake_bc,B46,2.5,10000.0,5382f0a2-5b25-40e4-b000-bb250e07c206,None,treatment,2019-12-11 12:29:56.832988,None,REC-0004127
Working-L1700-9thru10.v1.p1,r04231,S10,P-1,fake_bc,B47,2.5,10000.0,7ad88bab-3305-47c2-acd4-1915b0a361bb,None,treatment,2019-12-11 12:29:56.866456,None,REC-0000258
Working-L1700-9thru10.v1.p1,r04231,A30,P-1,fake_bc,B47,2.5,10000.0,421a47cc-b2ea-4a6e-983e-68657a534865,None,treatment,2019-12-11 12:29:56.867048,None,REC-0063525
Working-L1700-9thru10.v1.p1,r04231,I38,P-1,fake_bc,B47,2.5,10000.0,c02c7dcc-3412-4b07-b219-91e4f651d339,None,treatment,2019-12-11 12:29:56.867654,None,REC-0005453
Working-L1700-9thru10.v1.p1,r04231,AA25,P-1,fake_bc,B47,2.5,10000.0,b6b134ca-4f0f-4990-b62f-6c63e93f58ee,None,treatment,2019-12-11 12:29:56.868251,None,REC-0064063
Working-L1700-9thru10.v1.p1,r04231,C03,P-1,fake_bc,B47,2.5,10000.0,c81f1cb9-1a65-4529-b618-61a095ba6a71,None,treatment,2019-12-11 12:29:56.868852,None,REC-0005435
Working-L1700-9thru10.v1.p1,r04231,O03,P-1,fake_bc,C02,2.5,10000.0,04beea2c-6b1a-4ae5-be93-d0ec3d85a743,None,treatment,2019-12-11 12:29:56.962579,None,REC-0004405
