Source,Source Plate Barcode,Source Well,Destination,Destination Plate Barcode,Destination Well,Transfer Volume,Concentration,Reagent ID,Printing ID,Layer,Updated At,Printed At,REC ID
Working-L1700-5thru8.v1.p1,r04226,F40,P-1,fake_bc,B08,2.5,10000.0,81f78a29-a5f1-4d9c-9e73-74a8ad0f0f0a,None,treatment,2019-12-11 12:24:13.784344,None,REC-0001449
Working-L1700-5thru8.v1.p1,r04226,E27,P-1,fake_bc,B09,2.5,10000.0,cd8cd173-da11-4efe-a356-629a1f48702f,None,treatment,2019-12-11 12:24:13.542947,None,REC-0063709
Working-L1700-5thru8.v1.p1,r04226,L20,P-1,fake_bc,B09,2.5,10000.0,b81fa76e-33df-4ae9-9fd7-3568a907c2ed,None,treatment,2019-12-11 12:24:13.543558,None,REC-0000914
Working-L1700-5thru8.v1.p1,r04226,A38,P-1,fake_bc,B09,2.5,10000.0,aca7e671-d781-431e-a007-b5bce7901384,None,treatment,2019-12-11 12:24:13.544171,None,REC-0063847
Working-L1700-5thru8.v1.p1,r04226,D05,P-1,fake_bc,B09,2.5,10000.0,fa572339-e1f2-493b-a29c-df9af6d7628e,None,treatment,2019-12-11 12:24:13.544787,None,REC-0002410
Working-L1700-5thru8.v1.p1,r04226,L25,P-1,fake_bc,B09,2.5,10000.0,b82e7ad2-2ea7-491a-9f4f-360ed116db36,None,treatment,2019-12-11 12:24:13.545399,None,REC-0002528
Working-L1700-5thru8.v1.p1,r04226,U19,P-1,fake_bc,B11,2.5,10000.0,295ab926-d699-465c-acb3-6002c5f334d1,None,treatment,2019-12-11 12:24:15.316291,None,REC-0063702
Working-L1700-5thru8.v1.p1,r04226,AA38,P-1,fake_bc,B11,2.5,10000.0,eecdf8ba-5ecb-4570-9162-31aa584b58e3,None,treatment,2019-12-11 12:24:15.316919,None,REC-0001614
Working-L1700-5thru8.v1.p1,r04226,AB27,P-1,fake_bc,B11,2.5,10000.0,53de508c-b59a-4672-afdf-f5115ee3075d,None,treatment,2019-12-11 12:24:15.317547,None,REC-0063958
Working-L1700-5thru8.v1.p1,r04226,P37,P-1,fake_bc,B11,2.5,10000.0,d250f1df-4c3c-4252-896b-d8cca76baaa7,None,treatment,2019-12-11 12:24:15.318180,None,REC-0063872
Working-L1700-5thru8.v1.p1,r04226,Z12,P-1,fake_bc,B11,2.5,10000.0,a796236b-9279-4adb-b766-a0b3b6fc3009,None,treatment,2019-12-11 12:24:15.318813,None,REC-0000888
Working-L1700-5thru8.v1.p1,r04226,E32,P-1,fake_bc,B12,2.5,10000.0,ca928dd3-247c-490c-9319-9af27f9b886d,None,treatment,2019-12-11 12:24:13.163991,None,REC-0002093
Working-L1700-5thru8.v1.p1,r04226,AE09,P-1,fake_bc,B12,2.5,10000.0,c144fae7-f9a5-4ab6-b511-213aca02769b,None,treatment,2019-12-11 12:24:13.164619,None,REC-0006899
Working-L1700-5thru8.v1.p1,r04226,W31,P-1,fake_bc,B12,2.5,10000.0,67697b2e-9340-4769-8363-e5c171ce9351,None,treatment,2019-12-11 12:24:13.165245,None,REC-0063776
Working-L1700-5thru8.v1.p1,r04226,B13,P-1,fake_bc,B12,2.5,10000.0,59af9a9c-2c57-4993-8e7d-cc1e06dfe789,None,treatment,2019-12-11 12:24:13.165875,None,REC-0005398
Working-L1700-5thru8.v1.p1,r04226,R35,P-1,fake_bc,B12,2.5,10000.0,47b8acb5-3514-40ff-8ed8-b44286c0fa0c,None,treatment,2019-12-11 12:24:13.166506,None,REC-0003255
Working-L1700-5thru8.v1.p1,r04226,I33,P-1,fake_bc,B13,2.5,10000.0,87e4a0ad-1d47-487f-b038-75026e2a59d5,None,treatment,2019-12-11 12:24:14.622053,None,REC-0002367
Working-L1700-5thru8.v1.p1,r04226,O17,P-1,fake_bc,B13,2.5,10000.0,89e5ba06-7f79-4e1a-9132-c134df9c4533,None,treatment,2019-12-11 12:24:14.622680,None,REC-0063655
Working-L1700-5thru8.v1.p1,r04226,AB32,P-1,fake_bc,B13,2.5,10000.0,2ba2a69b-be0f-432d-ac71-47952aebe0c2,None,treatment,2019-12-11 12:24:14.623305,None,REC-0064055
Working-L1700-5thru8.v1.p1,r04226,L31,P-1,fake_bc,B13,2.5,10000.0,fe429419-9d44-4582-92a1-069f2b4c9dfa,None,treatment,2019-12-11 12:24:14.623933,None,REC-0063961
Working-L1700-5thru8.v1.p1,r04226,AE21,P-1,fake_bc,B13,2.5,10000.0,02ac4d5e-fb83-4250-830b-7d071a8347db,None,treatment,2019-12-11 12:24:14.624559,None,REC-0063658
Working-L1700-5thru8.v1.p1,r04226,X05,P-1,fake_bc,B14,2.5,10000.0,dfaddb21-0560-4cd6-9838-1809a156f67a,None,treatment,2019-12-11 12:24:15.899438,None,REC-0004264
Working-L1700-5thru8.v1.p1,r04226,J25,P-1,fake_bc,B14,2.5,10000.0,7405f13c-63b8-4aab-8d79-6825d5ccb128,None,treatment,2019-12-11 12:24:15.900060,None,REC-0003232
Working-L1700-5thru8.v1.p1,r04226,G36,P-1,fake_bc,B14,2.5,10000.0,3df74ca1-0d85-43c9-8117-dbdc43373d74,None,treatment,2019-12-11 12:24:15.900678,None,REC-0000331
Working-L1700-5thru8.v1.p1,r04226,Q31,P-1,fake_bc,B14,2.5,10000.0,5f98b5d6-3821-4b33-88be-e02d095c10bf,None,treatment,2019-12-11 12:24:15.901297,None,REC-0063717
Working-L1700-5thru8.v1.p1,r04226,P38,P-1,fake_bc,B14,2.5,10000.0,ddd83b7a-67ee-419a-8cd3-67da5cbd66bc,None,treatment,2019-12-11 12:24:15.901916,None,REC-0001932
Working-L1700-5thru8.v1.p1,r04226,P26,P-1,fake_bc,B15,2.5,10000.0,553fea6f-012a-4f13-b119-37875fcb2ace,None,treatment,2019-12-11 12:24:13.695198,None,REC-0001782
Working-L1700-5thru8.v1.p1,r04226,Q07,P-1,fake_bc,B15,2.5,10000.0,cc431956-c679-4cf5-adcc-3ff0819d2806,None,treatment,2019-12-11 12:24:13.695821,None,REC-0063438
Working-L1700-5thru8.v1.p1,r04226,C37,P-1,fake_bc,B15,2.5,10000.0,8779a911-338d-41d5-a4d6-43e6787e85d1,None,treatment,2019-12-11 12:24:13.696529,None,REC-0063672
Working-L1700-5thru8.v1.p1,r04226,AE29,P-1,fake_bc,B15,2.5,10000.0,0422e3d2-5e94-434b-8182-879dab8cb057,None,treatment,2019-12-11 12:24:13.697249,None,REC-0063666
Working-L1700-5thru8.v1.p1,r04226,G31,P-1,fake_bc,B15,2.5,10000.0,b4e4de04-1b77-46b4-a701-34c4b066a4fc,None,treatment,2019-12-11 12:24:13.697889,None,REC-0002939
Working-L1700-5thru8.v1.p1,r04226,AE07,P-1,fake_bc,B16,2.5,10000.0,80f4ee21-094e-4372-8d21-07ad7b0f4ef0,None,treatment,2019-12-11 12:24:13.615995,None,REC-0063742
Working-L1700-5thru8.v1.p1,r04226,E15,P-1,fake_bc,B16,2.5,10000.0,d197f88a-18e1-44cf-905f-76e52eb04243,None,treatment,2019-12-11 12:24:13.616622,None,REC-0063695
Working-L1700-5thru8.v1.p1,r04226,J34,P-1,fake_bc,B16,2.5,10000.0,ecc29390-40e2-4d4d-aea1-0f3a626f0f3d,None,treatment,2019-12-11 12:24:13.617243,None,REC-0064020
Working-L1700-5thru8.v1.p1,r04226,D23,P-1,fake_bc,B16,2.5,10000.0,f3d989dc-be87-46e2-bcbb-977dcd8c7243,None,treatment,2019-12-11 12:24:13.617916,None,REC-0001505
Working-L1700-5thru8.v1.p1,r04226,Q12,P-1,fake_bc,B16,2.5,10000.0,285e07f4-d059-43c8-a455-2258cf210625,None,treatment,2019-12-11 12:24:13.618544,None,REC-0004452
Working-L1700-5thru8.v1.p1,r04226,N05,P-1,fake_bc,B17,2.5,10000.0,7d5b1388-d81d-4679-8d80-f5938859e680,None,treatment,2019-12-11 12:24:13.365211,None,REC-0065018
Working-L1700-5thru8.v1.p1,r04226,AC25,P-1,fake_bc,B17,2.5,10000.0,9682f84c-14c2-48ee-a2da-cc1df5527058,None,treatment,2019-12-11 12:24:13.365827,None,REC-0004377
Working-L1700-5thru8.v1.p1,r04226,AF44,P-1,fake_bc,B17,2.5,10000.0,fd50ea98-a73d-4e96-8942-351aee2cd558,None,treatment,2019-12-11 12:24:13.366431,None,REC-0003946
Working-L1700-5thru8.v1.p1,r04226,S32,P-1,fake_bc,B17,2.5,10000.0,3bc5ddd4-cc49-420d-b952-88008d14ed49,None,treatment,2019-12-11 12:24:13.367039,None,REC-0002163
Working-L1700-5thru8.v1.p1,r04226,N08,P-1,fake_bc,B17,2.5,10000.0,6f5d01f6-8bfb-4376-8989-6e9ebd99034a,None,treatment,2019-12-11 12:24:13.367643,None,REC-0001285
Working-L1700-5thru8.v1.p1,r04226,N39,P-1,fake_bc,B18,2.5,10000.0,ae43506d-a63f-400d-b946-419054f1aca7,None,treatment,2019-12-11 12:24:12.969702,None,REC-0063917
Working-L1700-5thru8.v1.p1,r04226,H38,P-1,fake_bc,B18,2.5,10000.0,9fbafdca-ea1c-48f4-aedf-8eb46e4fd336,None,treatment,2019-12-11 12:24:12.970315,None,REC-0002002
Working-L1700-5thru8.v1.p1,r04226,O08,P-1,fake_bc,B18,2.5,10000.0,1543f092-1fc0-4376-94b5-74e04ace7d9e,None,treatment,2019-12-11 12:24:12.970923,None,REC-0000307
Working-L1700-5thru8.v1.p1,r04226,F09,P-1,fake_bc,B18,2.5,10000.0,ae47ac3c-2399-49eb-9197-a7f23e881b73,None,treatment,2019-12-11 12:24:12.971532,None,REC-0005355
Working-L1700-5thru8.v1.p1,r04226,AE28,P-1,fake_bc,B18,2.5,10000.0,424f86e4-d342-490c-9b12-b7aecaae5b82,None,treatment,2019-12-11 12:24:12.972138,None,REC-0000654
Working-L1700-5thru8.v1.p1,r04226,S17,P-1,fake_bc,B19,2.5,10000.0,97c9a25c-4cc4-4e14-b17f-29a6d5601307,None,treatment,2019-12-11 12:24:13.189657,None,REC-0002310
Working-L1700-5thru8.v1.p1,r04226,Z30,P-1,fake_bc,B19,2.5,10000.0,e82f0ec9-a5f2-41bf-bd2a-0f6e60f92f6e,None,treatment,2019-12-11 12:24:13.190359,None,REC-0064017
Working-L1700-5thru8.v1.p1,r04226,T40,P-1,fake_bc,B19,2.5,10000.0,de7b34ca-9cfd-4f1a-8384-28da1a03e4e5,None,treatment,2019-12-11 12:24:13.191076,None,REC-0002003
Working-L1700-5thru8.v1.p1,r04226,AE09,P-1,fake_bc,B19,2.5,10000.0,c144fae7-f9a5-4ab6-b511-213aca02769b,None,treatment,2019-12-11 12:24:13.191728,None,REC-0006899
Working-L1700-5thru8.v1.p1,r04226,E29,P-1,fake_bc,B19,2.5,10000.0,15c0a4a4-cbef-4f2b-8604-b4ee31854ccd,None,treatment,2019-12-11 12:24:13.192349,None,REC-0000250
Working-L1700-5thru8.v1.p1,r04226,AA25,P-1,fake_bc,B20,2.5,10000.0,6d8614b7-b6a8-498c-baff-c4004725394d,None,treatment,2019-12-11 12:24:15.300561,None,REC-0062951
Working-L1700-5thru8.v1.p1,r04226,AA05,P-1,fake_bc,B20,2.5,10000.0,a6865262-3115-40b2-9bc1-ae09c3bd3460,None,treatment,2019-12-11 12:24:15.301185,None,REC-0063643
Working-L1700-5thru8.v1.p1,r04226,U25,P-1,fake_bc,B20,2.5,10000.0,f02799fc-1c08-4d45-9af8-7df076b53a2a,None,treatment,2019-12-11 12:24:15.301818,None,REC-0000932
Working-L1700-5thru8.v1.p1,r04226,C05,P-1,fake_bc,B20,2.5,10000.0,0155945a-7160-4adc-8133-3da860e1542b,None,treatment,2019-12-11 12:24:15.302453,None,REC-0002522
Working-L1700-5thru8.v1.p1,r04226,P37,P-1,fake_bc,B20,2.5,10000.0,d250f1df-4c3c-4252-896b-d8cca76baaa7,None,treatment,2019-12-11 12:24:15.303087,None,REC-0063872
Working-L1700-5thru8.v1.p1,r04226,AC23,P-1,fake_bc,B21,2.5,10000.0,b1387235-a605-499a-b342-d4558188e1ed,None,treatment,2019-12-11 12:24:14.684682,None,REC-0063708
Working-L1700-5thru8.v1.p1,r04226,U22,P-1,fake_bc,B21,2.5,10000.0,5488aac6-ae71-4d43-9d94-366ebab193d2,None,treatment,2019-12-11 12:24:14.685293,None,REC-0063832
Working-L1700-5thru8.v1.p1,r04226,S24,P-1,fake_bc,B21,2.5,10000.0,eb6a2095-f62e-4af0-a9da-b7de6b57f31a,None,treatment,2019-12-11 12:24:14.685903,None,REC-0001528
Working-L1700-5thru8.v1.p1,r04226,L15,P-1,fake_bc,B21,2.5,10000.0,a89f115c-02a9-48f7-ad83-9c3fc93234d7,None,treatment,2019-12-11 12:24:14.686517,None,REC-0063943
Working-L1700-5thru8.v1.p1,r04226,B05,P-1,fake_bc,B21,2.5,10000.0,53332e37-5047-4e57-9bae-d8672f0618bb,None,treatment,2019-12-11 12:24:14.687126,None,REC-0005320
Working-L1700-5thru8.v1.p1,r04226,V35,P-1,fake_bc,B22,2.5,10000.0,e39ef45e-f802-4ef2-8e18-cf493405c2cc,None,treatment,2019-12-11 12:24:13.493329,None,REC-0004184
Working-L1700-5thru8.v1.p1,r04226,D05,P-1,fake_bc,B22,2.5,10000.0,fa572339-e1f2-493b-a29c-df9af6d7628e,None,treatment,2019-12-11 12:24:13.493946,None,REC-0002410
Working-L1700-5thru8.v1.p1,r04226,AA20,P-1,fake_bc,B22,2.5,10000.0,23bcf49e-ff66-497a-9140-fbb9dd66ca72,None,treatment,2019-12-11 12:24:13.494559,None,REC-0000624
Working-L1700-5thru8.v1.p1,r04226,W41,P-1,fake_bc,B22,2.5,10000.0,8e20c383-ce17-4f14-b861-1cb3f8efb344,None,treatment,2019-12-11 12:24:13.495180,None,REC-0004215
Working-L1700-5thru8.v1.p1,r04226,AE12,P-1,fake_bc,B22,2.5,10000.0,3f81ca53-3e84-42de-abbd-e71c2e63a938,None,treatment,2019-12-11 12:24:13.495791,None,REC-0001752
Working-L1700-5thru8.v1.p1,r04226,AE07,P-1,fake_bc,B23,2.5,10000.0,80f4ee21-094e-4372-8d21-07ad7b0f4ef0,None,treatment,2019-12-11 12:24:13.612786,None,REC-0063742
Working-L1700-5thru8.v1.p1,r04226,AA13,P-1,fake_bc,B23,2.5,10000.0,ba17e719-8a76-42d1-a418-231120677b7e,None,treatment,2019-12-11 12:24:13.613458,None,REC-0004211
Working-L1700-5thru8.v1.p1,r04226,M30,P-1,fake_bc,B23,2.5,10000.0,1e5d14e3-26bd-4c20-870f-6eae59ee1a5c,None,treatment,2019-12-11 12:24:13.614080,None,REC-0063842
Working-L1700-5thru8.v1.p1,r04226,D35,P-1,fake_bc,B23,2.5,10000.0,cba3db46-870c-4a40-ae0c-f17848be9486,None,treatment,2019-12-11 12:24:13.614744,None,REC-0063965
Working-L1700-5thru8.v1.p1,r04226,AD40,P-1,fake_bc,B23,2.5,10000.0,09841b2e-b0a5-4437-907c-559e3db07869,None,treatment,2019-12-11 12:24:13.615369,None,REC-0001205
Working-L1700-5thru8.v1.p1,r04226,W43,P-1,fake_bc,B24,2.5,10000.0,f1c1f232-ba9e-4aee-8ded-6760a24eef39,None,treatment,2019-12-11 12:24:14.992715,None,REC-0000283
Working-L1700-5thru8.v1.p1,r04226,AF33,P-1,fake_bc,B24,2.5,10000.0,0cfdfd9a-fb81-42ff-8824-393ce7fa78a0,None,treatment,2019-12-11 12:24:14.993358,None,REC-0063870
Working-L1700-5thru8.v1.p1,r04226,M32,P-1,fake_bc,B24,2.5,10000.0,9c10a1a7-9bb3-48a7-9920-fdf2608b0a1c,None,treatment,2019-12-11 12:24:14.993988,None,REC-0000437
Working-L1700-5thru8.v1.p1,r04226,G05,P-1,fake_bc,B24,2.5,10000.0,d95e5481-1e03-4c7b-b831-45a96c193882,None,treatment,2019-12-11 12:24:14.994622,None,REC-0063426
Working-L1700-5thru8.v1.p1,r04226,C44,P-1,fake_bc,B24,2.5,10000.0,207e7055-4abe-48f8-a9a1-6a4b3675ac41,None,treatment,2019-12-11 12:24:14.995247,None,REC-0001772
Working-L1700-5thru8.v1.p1,r04226,B28,P-1,fake_bc,B25,2.5,10000.0,7101e4e9-393a-41ae-a340-34f13b409861,None,treatment,2019-12-11 12:24:15.402902,None,REC-0001730
Working-L1700-5thru8.v1.p1,r04226,U42,P-1,fake_bc,B25,2.5,10000.0,884418ca-ff17-4ec2-b106-db76607ac5ab,None,treatment,2019-12-11 12:24:15.403564,None,REC-0000950
Working-L1700-5thru8.v1.p1,r04226,B14,P-1,fake_bc,B25,2.5,10000.0,477f2fdd-87e2-47cf-91ef-4325827b31bf,None,treatment,2019-12-11 12:24:15.404180,None,REC-0004306
Working-L1700-5thru8.v1.p1,r04226,AD10,P-1,fake_bc,B25,2.5,10000.0,26df38ab-fb2e-48d2-889a-715f3c0f188e,None,treatment,2019-12-11 12:24:15.404796,None,REC-0003089
Working-L1700-5thru8.v1.p1,r04226,A34,P-1,fake_bc,B25,2.5,10000.0,d1e48854-737c-4ff2-a915-015e218ed880,None,treatment,2019-12-11 12:24:15.405417,None,REC-0006848
Working-L1700-5thru8.v1.p1,r04226,AC13,P-1,fake_bc,B26,2.5,10000.0,e040673e-5025-445f-8f6e-1af853a2f24c,None,treatment,2019-12-11 12:24:14.750314,None,REC-0000847
Working-L1700-5thru8.v1.p1,r04226,U34,P-1,fake_bc,B26,2.5,10000.0,6fc91cb2-79b7-43ed-87bf-6dd04a8a36b3,None,treatment,2019-12-11 12:24:14.750934,None,REC-0063845
Working-L1700-5thru8.v1.p1,r04226,G43,P-1,fake_bc,B26,2.5,10000.0,0547a58e-97d0-484a-99ff-b3640e2ba4ea,None,treatment,2019-12-11 12:24:14.751552,None,REC-0063794
Working-L1700-5thru8.v1.p1,r04226,Z27,P-1,fake_bc,B26,2.5,10000.0,8698598f-f984-499b-8582-57e28a566566,None,treatment,2019-12-11 12:24:14.752167,None,REC-0063909
Working-L1700-5thru8.v1.p1,r04226,T10,P-1,fake_bc,B26,2.5,10000.0,26367274-547d-414a-a67a-966dac7d93f2,None,treatment,2019-12-11 12:24:14.752782,None,REC-0002121
Working-L1700-5thru8.v1.p1,r04226,R38,P-1,fake_bc,B28,2.5,10000.0,a564a478-bc3f-4ce4-95ac-6809af4a01c6,None,treatment,2019-12-11 12:24:15.918053,None,REC-0064025
Working-L1700-5thru8.v1.p1,r04226,R16,P-1,fake_bc,B28,2.5,10000.0,674faf40-f3c9-4095-9fa1-1473479fd3d2,None,treatment,2019-12-11 12:24:15.918667,None,REC-0000610
Working-L1700-5thru8.v1.p1,r04226,S27,P-1,fake_bc,B28,2.5,10000.0,716fe2ae-a557-47cb-8bce-5a30c77d102d,None,treatment,2019-12-11 12:24:15.919286,None,REC-0063770
Working-L1700-5thru8.v1.p1,r04226,Q31,P-1,fake_bc,B28,2.5,10000.0,5f98b5d6-3821-4b33-88be-e02d095c10bf,None,treatment,2019-12-11 12:24:15.919903,None,REC-0063717
Working-L1700-5thru8.v1.p1,r04226,H14,P-1,fake_bc,B28,2.5,10000.0,4596f160-89a8-4b84-8058-86a7f565dc8a,None,treatment,2019-12-11 12:24:15.920525,None,REC-0006686
Working-L1700-5thru8.v1.p1,r04226,F11,P-1,fake_bc,B29,2.5,10000.0,c91cd657-fde2-4c74-a46f-952e47035225,None,treatment,2019-12-11 12:24:13.430409,None,REC-0003406
Working-L1700-5thru8.v1.p1,r04226,AA21,P-1,fake_bc,B29,2.5,10000.0,465a24ff-3f70-4648-a5e5-44e0a8052bf9,None,treatment,2019-12-11 12:24:13.431015,None,REC-0004182
Working-L1700-5thru8.v1.p1,r04226,AA36,P-1,fake_bc,B29,2.5,10000.0,f9d41e4c-b510-4bcc-bb45-3735a4ebb5fe,None,treatment,2019-12-11 12:24:13.431625,None,REC-0001215
Working-L1700-5thru8.v1.p1,r04226,AB18,P-1,fake_bc,B29,2.5,10000.0,f66d1fe2-997b-4135-ba03-6258928b9ce2,None,treatment,2019-12-11 12:24:13.432233,None,REC-0002110
Working-L1700-5thru8.v1.p1,r04226,AF28,P-1,fake_bc,B29,2.5,10000.0,81b535d4-ea4b-4b25-8248-1c5cd881f852,None,treatment,2019-12-11 12:24:13.432839,None,REC-0001900
Working-L1700-5thru8.v1.p1,r04226,H26,P-1,fake_bc,B30,2.5,10000.0,add5094f-9657-447d-8178-90440f1204b0,None,treatment,2019-12-11 12:24:12.643277,None,REC-0001879
